game_id,season,status,coverage,neutral_site,scheduled_date,gametime,conference_game,tournament,tournament_type,tournament_round,tournament_game_no,attendance,lead_changes,times_tied,periods,possession_arrow,venue_id,venue_city,venue_state,venue_address,venue_zip,venue_country,venue_name,venue_capacity,home_team,name,market,team_id,alias,league_id,league_name,league_alias,conf_id,conf_name,conf_alias,division_id,division_name,division_alias,logo_large,logo_medium,logo_small,opp_name,opp_market,opp_id,opp_alias,opp_league_id,opp_league_name,opp_league_alias,opp_conf_id,opp_conf_name,opp_conf_alias,opp_division_id,opp_division_name,opp_division_alias,opp_logo_large,opp_logo_medium,opp_logo_small,win,points_game,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,opp_points_game,opp_minutes,opp_field_goals_made,opp_field_goals_att,opp_field_goals_pct,opp_three_points_made,opp_three_points_att,opp_three_points_pct,opp_two_points_made,opp_two_points_att,opp_two_points_pct,opp_blocked_att,opp_free_throws_made,opp_free_throws_att,opp_free_throws_pct,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_assists_turnover_ratio,opp_personal_fouls,opp_ejections,opp_foulouts,opp_points,opp_fast_break_pts,opp_second_chance_pts,opp_team_turnovers,opp_points_off_turnovers,opp_team_rebounds,opp_flagrant_fouls,opp_player_tech_fouls,opp_team_tech_fouls,opp_coach_tech_fouls,created
eb52c3ce-97ce-4b0b-9b2f-27a3da03c23b,2015,closed,full,,11/26/2015,11/26/2015 0:00:00,,,,,,14220,7,5,2,508f503f-dc57-4f4c-a01e-4f195e5c05c8,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Mountain Hawks,Lehigh,508f503f-dc57-4f4c-a01e-4f195e5c05c8,LEH,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88acc3d7-e5a1-4751-864e-606223943a62,Patriot League,PATRIOT,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/l/lehigh.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/l/lehigh.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/l/lehigh.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,54,3:20:00,20,50,40,8,23,34.8,12,27,0.444,6,6,8,75,9,18,27,10,17,3,2,0.59,19,0,,54,,9,0,7,2,0,0,0,0,80,3:20:00,34,65,52.3,6,19,31.6,28,46,0.609,2,6,10,60,13,18,31,18,6,9,6,3,9,0,,80,12,18,1,25,6,0,0,0,0,2/20/2018 15:48:54
ded58d30-cbae-416e-93e5-6b64d2f0ed26,2014,closed,full,,11/26/2014,11/26/2014 0:00:00,,,,,,12056,0,0,2,,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Tigers,Tennessee State,87721c44-53a2-47aa-9b3a-0f1c99b0f328,TNST,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,0f3991a1-8c5f-4a8e-8fab-d0ebbb21c35c,Ohio Valley,OVC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/t/tennessee-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/t/tennessee-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/t/tennessee-st.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,36,3:20:00,14,48,29.2,4,19,21.1,10,29,0.345,4,4,9,44.4,4,15,19,7,8,5,3,0.88,19,,,36,,8,1,4,3,0,0,0,0,79,3:20:00,31,60,51.7,7,21,33.3,24,39,0.615,3,10,15,66.7,17,29,46,17,6,5,4,2.83,9,,,79,11,18,0,16,3,0,0,0,0,2/20/2018 15:53:37
f95f4925-b122-4253-9d42-53bd9ba6e63a,2013,closed,full,,1/25/2014,1/25/2014 20:00:00,TRUE,,,,,14215,0,0,2,,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,45,3:20:00,14,42,33.3,3,18,16.7,11,24,45.8,6,14,25,56,6,21,27,5,12,4,2,0.42,16,,,45,,2,0,7,2,1,0,0,0,65,3:20:00,20,46,43.5,6,18,33.3,14,28,50,2,19,26,73.1,5,25,30,14,8,4,6,1.75,18,,,65,9,10,1,11,4,0,1,0,0,2/20/2018 15:57:46
1c44eee5-2243-4264-8136-4b6a8beee572,2015,closed,full,,12/30/2015,12/30/2015 23:00:00,,,,,,14465,7,5,2,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Golden Grizzlies,Oakland,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,92db2b30-c5ac-41e9-ba18-59f3c2a0dd0b,Horizon,HORIZON,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/o/oakland.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/oakland.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/oakland.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,58,3:20:00,19,51,37.3,8,21,38.1,11,30,0.367,2,12,17,70.6,9,22,31,5,16,5,2,0.31,15,0,,58,4,11,0,10,5,0,0,0,0,71,3:20:00,25,55,45.5,6,16,37.5,19,39,0.487,2,15,21,71.4,7,20,27,16,7,7,2,2.29,14,0,,71,2,12,0,19,4,0,0,0,0,2/20/2018 15:48:58
37ea9dbe-0944-4aa2-8e16-b42b4ea25bff,2015,closed,full,,11/14/2015,11/14/2015 0:00:00,,,,,,14034,,,2,576b816b-5b9a-4768-a62b-f8435a8272c2,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Bears,Morgan State,576b816b-5b9a-4768-a62b-f8435a8272c2,MORG,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,852139a9-389c-4eca-9760-ec13f014ca8d,Mid Eastern Athletic,MEAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/morgan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/morgan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/morgan-st.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,48,3:20:00,17,50,34,7,27,25.9,10,23,0.435,3,7,11,63.6,5,14,19,10,11,7,1,0.91,20,0,,48,,,1,,2,0,0,0,0,86,3:20:00,32,65,49.2,5,18,27.8,27,47,0.574,1,17,26,65.4,22,27,49,16,8,4,3,2,17,0,,86,,,0,,1,0,0,0,0,2/20/2018 15:48:53
87388de6-ae42-47ec-8c18-630f2f49c9f1,2014,closed,full,,12/19/2014,12/19/2014 0:00:00,,,,,,11812,1,1,2,,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Vikings,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,92db2b30-c5ac-41e9-ba18-59f3c2a0dd0b,Horizon,HORIZON,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/c/cleveland-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/cleveland-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/cleveland-st.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,54,3:20:00,20,53,37.7,7,23,30.4,13,30,0.433,6,7,9,77.8,7,15,22,9,7,3,0,1.29,24,,,54,,5,0,7,4,0,1,0,0,70,3:20:00,22,44,50,5,11,45.5,17,33,0.515,0,21,28,75,8,23,31,14,6,4,6,2.33,13,,,70,2,14,0,7,1,0,0,0,0,2/20/2018 15:53:36
7ecd92aa-7db6-43c6-9fe5-3036d50c49e1,2014,closed,full,,11/22/2014,11/22/2014 0:00:00,,,,,,13706,4,3,2,,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Colonials,George Washington,d52c3640-069c-4554-982e-e6537c8044f1,GW,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/g/george-washington.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/g/george-washington.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/g/george-washington.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,42,3:20:00,16,49,32.7,4,18,22.2,12,31,0.387,9,6,9,66.7,6,19,25,6,10,6,6,0.6,15,,,42,4,8,1,8,4,0,0,0,1,59,3:20:00,24,57,42.1,1,9,11.1,23,48,0.479,6,10,16,62.5,13,25,38,9,8,4,9,1.13,11,,,59,2,18,0,12,4,0,0,0,0,2/20/2018 15:53:35
493b182f-c119-453f-a301-576a5d37d449,2013,closed,full,,11/27/2013,11/27/2013 0:00:00,FALSE,,,,,8970,0,0,2,,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Pirates,Hampton,161354af-1f3e-4d58-88f7-e016ec74b7b6,HAMP,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,852139a9-389c-4eca-9760-ec13f014ca8d,Mid Eastern Athletic,MEAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/h/hampton.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/h/hampton.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/h/hampton.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,40,3:20:00,17,52,32.7,2,14,14.3,15,38,39.5,6,4,6,66.7,3,14,17,4,17,7,8,0.24,18,,,40,,9,0,21,4,0,0,0,0,69,3:20:00,24,47,51.1,8,12,66.7,16,35,45.7,8,13,23,56.5,8,31,39,17,18,10,6,0.94,14,,,69,6,9,0,22,3,0,0,0,0,2/20/2018 15:57:44
7dc88e1e-926e-487e-af7e-1928ed8869ed,2015,closed,full,,2/16/2016,2/16/2016 0:00:00,,,,,,14016,3,4,2,52df1e19-b142-4a76-a439-ad68455d0581,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Wolfpack,North Carolina State,52df1e19-b142-4a76-a439-ad68455d0581,NCST,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,53,3:20:00,19,47,40.4,3,16,18.8,16,31,51.613,1,12,18,66.7,8,19,27,5,12,6,5,0.42,11,0,,53,3,9,0,7,1,0,0,0,0,73,3:20:00,29,54,53.7,10,18,55.6,19,36,52.778,5,5,6,83.3,5,20,25,21,10,6,1,2.1,14,0,,73,6,6,0,20,2,0,0,0,0,2/20/2018 15:48:54
1f24b624-0f2c-4b77-9702-cca10f91ee83,2014,closed,full,,11/19/2014,11/19/2014 0:00:00,,,,,,12493,0,0,2,,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Bulldogs,South Carolina State,a44f8c85-7ab6-4a4e-b6f1-c69a4cabe1ed,SCST,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,852139a9-389c-4eca-9760-ec13f014ca8d,Mid Eastern Athletic,MEAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/south-carolina-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/south-carolina-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/south-carolina-st.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,55,3:20:00,19,58,32.8,8,22,36.4,11,36,0.306,6,9,13,69.2,7,16,23,10,5,9,3,2,17,,,55,2,13,1,14,3,0,0,0,0,75,3:20:00,27,57,47.4,6,16,37.5,21,41,0.512,3,15,18,83.3,13,31,44,12,12,3,6,1,10,,,75,8,16,0,40,2,0,0,0,0,2/20/2018 15:53:35
bf72bf36-b04a-4dea-b998-f94cf105a2b5,2014,closed,full,,12/21/2014,12/21/2014 17:00:00,,,,,,14593,0,0,2,,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Crimson,Harvard,5c7bf63f-bc39-43c5-9907-73b50b7a6b34,HARV,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c2d16439-b791-4f9b-84d9-80cf457a0676,Ivy,IVY,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/h/harvard.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/h/harvard.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/h/harvard.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,27,3:20:00,8,50,16,2,11,18.2,6,39,0.154,5,9,22,40.9,8,14,22,1,10,7,1,0.1,9,,,27,2,2,0,8,3,0,0,0,0,76,3:20:00,31,52,59.6,6,11,54.5,25,41,0.61,1,8,11,72.7,7,35,42,21,10,6,5,2.1,20,,,76,11,10,0,17,3,0,0,0,0,2/20/2018 15:53:37
c4c9d5fc-9abb-44ce-89ac-da54fa74d30c,2013,closed,full,,11/13/2013,11/13/2013 0:00:00,FALSE,,,,,13881,0,0,2,,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Rams,Virginia Commonwealth,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/vcu.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/vcu.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/vcu.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,TRUE,59,3:20:00,24,58,41.4,5,14,35.7,19,44,43.2,8,6,15,40,4,20,24,7,13,9,2,0.54,27,,,59,3,7,0,20,4,0,0,0,0,56,3:20:00,18,46,39.1,1,8,12.5,17,38,44.7,2,19,33,57.6,12,28,40,9,19,4,8,0.47,21,,,56,6,10,0,11,1,0,0,0,0,2/20/2018 15:57:44
4a0aa859-1829-45b7-ad2b-223c2490bf9a,2015,closed,full,,12/23/2015,12/23/2015 2:00:00,,,,,,13265,3,2,3,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Golden Bears,California,aacdc78d-b7fa-48f6-9686-2fdb8a95030e,CAL,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,04d5255d-b2dc-43df-9fa8-d296b0f8ccd7,Pacific 12,PAC12,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/c/california.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/california.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/california.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,62,3:45:00,23,52,44.2,6,17,35.3,17,35,0.486,1,10,13,76.9,7,24,31,10,13,3,2,0.77,18,0,,62,4,5,0,13,5,0,0,0,0,63,3:45:00,21,54,38.9,7,12,58.3,14,42,0.333,2,14,17,82.4,6,18,24,14,7,5,1,2,14,0,,63,4,12,0,13,6,0,0,0,0,2/20/2018 15:48:54
46df3308-997c-4ed7-9a0b-a1ff4c19acaa,2015,closed,full,,2/10/2016,2/10/2016 1:00:00,,,,,,14395,0,0,2,324ccccc-575b-4b82-acb0-fbb8e68da13b,c43702e3-e8c2-4375-855e-4bbb62177738,Charlottesville,VA,295 Massie Rd,22903,USA,John Paul Jones Arena,14593,FALSE,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,FALSE,49,3:20:00,16,45,35.6,4,14,28.6,12,31,0.387,8,13,17,76.5,3,19,22,7,14,6,0,0.5,18,0,,49,2,6,1,9,4,0,1,0,0,67,3:20:00,24,49,49,2,10,20,22,39,0.564,0,17,20,85,6,20,26,18,10,4,8,1.8,15,0,,67,4,9,0,21,4,0,0,0,0,2/20/2018 15:48:53
