season,round,days_from_epoch,game_date,day,win_seed,win_region,win_market,win_name,win_alias,win_team_id,win_school_ncaa,win_code_ncaa,win_kaggle_team_id,win_pts,lose_seed,lose_region,lose_market,lose_name,lose_alias,lose_team_id,lose_school_ncaa,lose_code_ncaa,lose_kaggle_team_id,lose_pts,num_ot,academic_year
2009,64,14322,3/19/2009,Thursday,06,W,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,65,11,W,Virginia Commonwealth,Rams,VCU,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,740,1433,64,0,2008
2001,32,11398,3/17/2001,Saturday,04,W,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,75,12,W,Utah State,Aggies,USU,7672ff16-8436-47e6-8546-0fb5494ec7ee,Utah St.,731,1429,50,0,2000
1995,32,9208,3/19/1995,Sunday,01,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,75,08,X,Missouri,Tigers,MIZZ,77ca152a-cb2f-48a5-97b2-492351250d94,Missouri,434,1281,74,0,1994
2006,32,13225,3/18/2006,Saturday,02,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,62,10,X,Alabama,Crimson Tide,ALA,c2104cdc-c83d-40d2-a3cd-df986e29f5d3,Alabama,8,1104,59,0,2005
1992,32,8116,3/22/1992,Sunday,01,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,85,08,X,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,69,0,1991
1995,16,9212,3/23/1995,Thursday,01,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,86,05,X,Mississippi State,Bulldogs,MSST,a1ba4b89-d97c-44e2-835f-79ad3ccaa5ae,Mississippi St.,430,1280,67,0,1994
1995,2,9223,4/3/1995,Monday,01,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,89,02,Y,Arkansas,Razorbacks,ARK,c70c23c4-ab09-4797-a1af-792c848ab17f,Arkansas,31,1116,78,0,1994
1992,64,8114,3/20/1992,Friday,01,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,73,16,X,Robert Morris,Colonials,RMU,6906e22d-92fa-40cb-8c05-ec8391ac1979,Robert Morris,579,1352,53,0,1991
1995,4,9221,4/1/1995,Saturday,01,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,74,04,W,Oklahoma State,Cowboys,OKST,8ab00d43-840a-4c96-bdee-bf88fa6e3f11,Oklahoma St.,521,1329,61,0,1994
2006,4,13239,4/1/2006,Saturday,02,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,59,04,W,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,45,0,2005
1995,8,9214,3/25/1995,Saturday,01,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,102,02,X,Connecticut,Huskies,CONN,efba5350-79bc-47aa-a189-db177b95b491,UConn,164,1163,96,0,1994
2014,32,16152,3/23/2014,Sunday,04,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,77,12,X,Stephen F. Austin,Lumberjacks,SFA,5ef64f01-86ae-4553-9834-c79cc0859eaf,SFA,676,1372,60,0,2013
1995,64,9206,3/17/1995,Friday,01,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,92,16,X,Florida International,Golden Panthers,FIU,a8ac24ca-3b7a-4610-ad99-042661584c48,FIU,231,1198,56,0,1994
2006,64,13223,3/16/2006,Thursday,02,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,78,15,X,Belmont,Bruins,BEL,a0a22502-0d84-440c-84af-1fbb070ad54c,Belmont,14927,1125,44,0,2005
2006,16,13230,3/23/2006,Thursday,02,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,73,03,X,Gonzaga,Bulldogs,GONZ,2f4d21f8-6d5f-48a5-abca-52a30583871a,Gonzaga,260,1211,71,0,2005
2014,64,16150,3/21/2014,Friday,04,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,76,13,X,Tulsa,Golden Hurricane,TLSA,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,719,1409,59,0,2013
2015,32,16515,3/21/2015,Saturday,11,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,92,14,X,UAB,Blazers,UAB,63a8fdcf-b51b-4de3-8a57-2a6e41d362ce,UAB,9,1412,75,0,2014
2015,64,16513,3/19/2015,Thursday,11,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,60,06,X,SMU,Mustangs,SMU,3f4515ea-4472-46b9-ac9e-16d7d8f22a38,SMU,663,1374,59,0,2014
1992,16,8120,3/26/1992,Thursday,01,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,85,12,X,New Mexico State,Aggies,NMSU,5016fe1a-9571-4d10-bf5b-b9c1b496bd57,New Mexico St.,472,1308,78,0,1991
2006,8,13232,3/25/2006,Saturday,02,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,50,01,X,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,45,0,2005
1997,32,9935,3/15/1997,Saturday,02,Y,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,96,07,Y,Xavier,Musketeers,XAV,0d8a328f-20ce-410b-bed1-15fc01308aaf,Xavier,812,1462,83,0,1996
2011,64,15050,3/17/2011,Thursday,07,Y,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,78,10,Y,Michigan State,Spartans,MSU,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,Michigan St.,416,1277,76,0,2010
1997,64,9933,3/13/1997,Thursday,02,Y,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,109,15,Y,Charleston Southern,Buccaneers,CHSO,a3fef707-e4fc-48a0-82f1-f4ef01b76f45,Charleston So.,48,1149,75,0,1996
2000,64,11032,3/16/2000,Thursday,06,Y,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,65,11,Y,Ball State,Cardinals,BALL,315c4deb-3c9d-413d-a369-7168f2545d21,Ball St.,47,1123,57,0,1999
2000,32,11034,3/18/2000,Saturday,06,Y,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,105,03,Y,Maryland,Terrapins,MD,2778d005-cc14-4e58-9bf2-3fc37bffb62f,Maryland,392,1268,70,0,1999
1997,16,9940,3/20/1997,Thursday,02,Y,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,74,06,Y,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311,1235,73,1,1996
2002,32,11763,3/17/2002,Sunday,08,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,105,01,Z,Cincinnati,Bearcats,CIN,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,Cincinnati,140,1153,101,2,2001
2007,32,13589,3/17/2007,Saturday,02,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,54,07,Z,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,49,0,2006
1989,64,7015,3/17/1989,Friday,07,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,84,10,Z,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311,1235,74,0,1988
2017,32,17244,3/19/2017,Sunday,03,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,79,06,Z,Cincinnati,Bearcats,CIN,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,Cincinnati,140,1153,67,0,2016
2008,8,13967,3/29/2008,Saturday,01,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,76,03,Z,Xavier,Musketeers,XAV,0d8a328f-20ce-410b-bed1-15fc01308aaf,Xavier,812,1462,57,0,2007
1998,64,10298,3/13/1998,Friday,06,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,65,11,Z,Miami (FL),Hurricanes,MIA,7aec5187-cb1b-45e5-8f7d-406d766cdc73,Miami (FL),415,1274,62,0,1997
2007,16,13594,3/22/2007,Thursday,02,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,64,03,Z,Pittsburgh,Panthers,PITT,24051034-96bb-4f78-a3a6-312f3258780f,Pittsburgh,545,1338,55,0,2006
1993,64,8478,3/19/1993,Friday,09,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,81,08,Z,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311,1235,70,0,1992
1998,32,10300,3/15/1998,Sunday,06,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,85,03,Z,Michigan,Wolverines,MICH,bdc2561d-f603-4fab-a262-f1d2af462277,Michigan,418,1276,82,0,1997
2017,64,17242,3/17/2017,Friday,03,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,97,14,Z,Kent State,Golden Flashes,KENT,3da4798c-2d58-4dac-b66e-ad145a91b544,Kent St.,331,1245,80,0,2016
2008,32,13960,3/22/2008,Saturday,01,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,51,09,Z,Texas A&M,Aggies,TXAM,ef184799-d79b-49d9-a662-991eaf4044cd,Texas A&M,697,1401,49,0,2007
2008,64,13958,3/20/2008,Thursday,01,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,70,16,Z,Mississippi Valley State,Delta Devils,MVSU,5873529e-e5e3-4a06-8a03-fa4cbe509880,Mississippi Val.,432,1290,29,0,2007
2008,16,13965,3/27/2008,Thursday,01,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,88,12,Z,Western Kentucky,Hilltoppers,WKU,881380da-861c-4ab6-a7d2-20699d8ea883,Western Ky.,772,1443,78,0,2007
1987,64,6279,3/12/1987,Thursday,04,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,92,13,Z,Central Michigan,Chippewas,CMU,472c22e0-843d-472c-a871-f1593fb0725d,Central Mich.,129,1141,73,0,1986
2007,8,13596,3/24/2007,Saturday,02,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,68,01,Z,Kansas,Jayhawks,KU,fae4855b-1b64-4b40-a632-9ed345e1e952,Kansas,328,1242,55,0,2006
2002,64,11761,3/15/2002,Friday,08,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,80,09,Z,Ole Miss,Rebels,MISS,d7d668ec-edaa-4d6b-be25-2ebba4128643,Ole Miss,433,1279,58,0,2001
2007,64,13587,3/15/2007,Thursday,02,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,70,15,Z,Weber State,Wildcats,WEB,4743cb7c-784a-4b95-a380-5471f92f2217,Weber St.,758,1451,42,0,2006
2006,64,13224,3/17/2006,Friday,14,W,Northwestern State,Demons,NWST,71874e7e-8260-43f9-bb7c-65f267dbe8ce,Northwestern St.,508,1322,64,03,W,Iowa,Hawkeyes,IOWA,c10544de-e3bd-4776-ba2e-83df8c017fd1,Iowa,312,1234,63,0,2005
2001,68,11394,3/13/2001,Tuesday,16,Y,Northwestern State,Demons,NWST,71874e7e-8260-43f9-bb7c-65f267dbe8ce,Northwestern St.,508,1322,71,16,Y,Winthrop,Eagles,WIN,ca441726-0c57-4456-b1e7-fff098484fb5,Winthrop,792,1457,67,0,2000
2016,68,16875,3/15/2016,Tuesday,16,W,Florida Gulf Coast,Eagles,FGCU,5326c079-3dc3-468f-a601-b776dd9c1e62,FGCU,28755,1195,96,16,W,Fairleigh Dickinson,Knights,FDU,b71d5a1b-2671-4e5a-b94b-06bfb22a27dd,Fairleigh Dickinson,222,1192,65,0,2015
2013,32,15788,3/24/2013,Sunday,15,X,Florida Gulf Coast,Eagles,FGCU,5326c079-3dc3-468f-a601-b776dd9c1e62,FGCU,28755,1195,81,07,X,San Diego State,Aztecs,SDSU,e6914f16-ca37-4d2e-ba26-a425910283e2,San Diego St.,626,1361,71,0,2012
2013,64,15786,3/22/2013,Friday,15,X,Florida Gulf Coast,Eagles,FGCU,5326c079-3dc3-468f-a601-b776dd9c1e62,FGCU,28755,1195,78,02,X,Georgetown,Hoyas,GTWN,8736b67f-5924-400b-bf94-3bd804c36600,Georgetown,251,1207,68,0,2012
2007,64,13588,3/16/2007,Friday,11,Y,Winthrop,Eagles,WIN,ca441726-0c57-4456-b1e7-fff098484fb5,Winthrop,792,1457,74,06,Y,Notre Dame,Fighting Irish,ND,80962f09-8821-48b6-8cf0-0cf0eea56aa8,Notre Dame,513,1323,64,0,2006
1997,64,9934,3/14/1997,Friday,15,W,Coppin State,Eagles,COPP,5f9a90a2-3926-404e-8c8a-d9f22ad6907d,Coppin St.,165,1164,78,02,W,South Carolina,Gamecocks,SCAR,1c7ec608-3b36-4cee-adac-9265e3792597,South Carolina,648,1376,65,0,1996
2009,68,14320,3/17/2009,Tuesday,16,Y,Morehead State,Eagles,MORE,b7747a03-c85b-4de6-94bf-1b5b68553248,Morehead St.,444,1287,58,16,Y,Alabama State,Hornets,ALST,267d417a-8f85-4c87-a15a-068c089a74c6,Alabama St.,7,1106,43,0,2008
2011,64,15050,3/17/2011,Thursday,13,Z,Morehead State,Eagles,MORE,b7747a03-c85b-4de6-94bf-1b5b68553248,Morehead St.,444,1287,62,04,Z,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,61,0,2010
1991,32,7745,3/17/1991,Sunday,12,W,Eastern Michigan,Eagles,EMU,2ed86226-3fff-4083-90fa-6b02307e6f73,Eastern Mich.,204,1185,71,13,W,Penn State,Nittany Lions,PSU,4aebd148-8119-4875-954c-66779867989b,Penn St.,539,1336,68,1,1990
1991,64,7743,3/15/1991,Friday,12,W,Eastern Michigan,Eagles,EMU,2ed86226-3fff-4083-90fa-6b02307e6f73,Eastern Mich.,204,1185,76,05,W,Mississippi State,Bulldogs,MSST,a1ba4b89-d97c-44e2-835f-79ad3ccaa5ae,Mississippi St.,430,1280,56,0,1990
1996,64,9569,3/14/1996,Thursday,09,Y,Eastern Michigan,Eagles,EMU,2ed86226-3fff-4083-90fa-6b02307e6f73,Eastern Mich.,204,1185,75,08,Y,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193,1181,60,0,1995
1994,16,8849,3/25/1994,Friday,09,W,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,77,05,W,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,68,0,1993
2007,64,13587,3/15/2007,Thursday,07,W,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,84,10,W,Texas Tech,Red Raiders,TTU,f8c705b7-87d3-411a-9c8b-5124daab0469,Texas Tech,700,1403,75,0,2006
2001,64,11396,3/15/2001,Thursday,03,W,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,68,14,W,Southern Utah,Thunderbirds,SUU,c7116621-45ed-4ab1-9ad9-dee524120569,Southern Utah,667,1381,65,0,2000
1994,64,8842,3/18/1994,Friday,09,W,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,67,08,W,Washington State,Cougars,WSU,2d4f0015-adb4-4877-8c15-4a6eed7eed03,Washington St.,754,1450,64,0,1993
1994,32,8844,3/20/1994,Sunday,09,W,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,75,01,W,North Carolina,Tar Heels,UNC,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,North Carolina,457,1314,72,0,1993
2005,64,12859,3/17/2005,Thursday,04,X,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,85,13,X,Pennsylvania,Quakers,PENN,e6c94452-1adf-4fb9-90e5-10f165c57c5a,Penn,540,1335,65,0,2004
1985,32,5554,3/17/1985,Sunday,11,Y,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,74,03,Y,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193,1181,73,0,1984
1996,64,9570,3/15/1996,Friday,11,Y,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,64,06,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,51,0,1995
2006,64,13223,3/16/2006,Thursday,04,Y,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,88,13,Y,Pacific,Tigers,PAC,c9570e17-c4fd-41e6-908a-1a083941319d,Pacific,534,1334,76,2,2005
1985,64,5552,3/15/1985,Friday,11,Y,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,55,06,Y,Texas Tech,Red Raiders,TTU,f8c705b7-87d3-411a-9c8b-5124daab0469,Texas Tech,700,1403,53,0,1984
2006,32,13225,3/18/2006,Saturday,04,Y,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,69,12,Y,Montana,Grizzlies,MONT,e3848467-66c0-41e5-8283-02e3586d8601,Montana,441,1285,56,0,2005
2004,64,12496,3/19/2004,Friday,06,Z,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,58,11,Z,Utah,Utes,UTAH,0d037a5d-827a-44dd-8b70-57603d671d5d,Utah,732,1428,51,0,2003
1997,64,9933,3/13/1997,Thursday,05,Z,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,73,12,Z,Valparaiso,Crusaders,VALP,df3da9d7-2d2b-44e2-99e2-08c4945a203b,Valparaiso,735,1434,66,0,1996
2015,64,16514,3/20/2015,Friday,11,W,Dayton,Flyers,DAY,632616c5-2dbb-4017-a449-c9dfc303f026,Dayton,175,1173,66,06,W,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556,1344,53,0,2014
2015,68,16512,3/18/2015,Wednesday,11,W,Dayton,Flyers,DAY,632616c5-2dbb-4017-a449-c9dfc303f026,Dayton,175,1173,56,11,W,Boise State,Broncos,BSU,c1c54dbf-805c-47fc-a707-c803e94db2a4,Boise St.,66,1129,55,0,2014
2014,16,16156,3/27/2014,Thursday,11,X,Dayton,Flyers,DAY,632616c5-2dbb-4017-a449-c9dfc303f026,Dayton,175,1173,82,10,X,Stanford,Cardinal,STAN,683ab61f-546f-44da-b085-c3a5740554aa,Stanford,674,1390,72,0,2013
1990,64,7378,3/15/1990,Thursday,12,X,Dayton,Flyers,DAY,632616c5-2dbb-4017-a449-c9dfc303f026,Dayton,175,1173,88,05,X,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,86,0,1989
2014,64,16149,3/20/2014,Thursday,11,X,Dayton,Flyers,DAY,632616c5-2dbb-4017-a449-c9dfc303f026,Dayton,175,1173,60,06,X,Ohio State,Buckeyes,OSU,857462b3-0ab6-4d26-9669-10ca354e382b,Ohio St.,518,1326,59,0,2013
2014,32,16151,3/22/2014,Saturday,11,X,Dayton,Flyers,DAY,632616c5-2dbb-4017-a449-c9dfc303f026,Dayton,175,1173,55,03,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,53,0,2013
2009,64,14323,3/20/2009,Friday,11,Y,Dayton,Flyers,DAY,632616c5-2dbb-4017-a449-c9dfc303f026,Dayton,175,1173,68,06,Y,West Virginia,Mountaineers,WVU,f770d3a2-221c-49ce-9c7a-680f7417fe9e,West Virginia,768,1452,60,0,2008
2016,64,16877,3/17/2016,Thursday,09,W,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556,1344,70,08,W,USC,Trojans,USC,3a000455-de7c-4ca8-880e-abdce7f21da9,Southern California,657,1425,69,0,2015
1987,16,6286,3/19/1987,Thursday,06,X,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556,1344,103,02,X,Alabama,Crimson Tide,ALA,c2104cdc-c83d-40d2-a3cd-df986e29f5d3,Alabama,8,1104,82,0,1986
1997,64,9934,3/14/1997,Friday,10,X,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556,1344,81,07,X,Marquette,Golden Eagles,MARQ,06f7c904-0ac7-4125-b0f4-f4871bb69057,Marquette,387,1266,59,0,1996
1987,64,6279,3/12/1987,Thursday,06,X,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556,1344,90,11,X,UAB,Blazers,UAB,63a8fdcf-b51b-4de3-8a57-2a6e41d362ce,UAB,9,1412,68,0,1986
1997,16,9941,3/21/1997,Friday,10,X,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556,1344,71,14,X,Chattanooga,Mocs,CHAT,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,Chattanooga,693,1151,65,0,1996
1997,32,9936,3/16/1997,Sunday,10,X,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556,1344,98,02,X,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193,1181,87,0,1996
1987,32,6281,3/14/1987,Saturday,06,X,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556,1344,90,14,X,Austin Peay,Governors,PEAY,a0fdb660-a822-4337-b01d-31c4d2c99c8a,Austin Peay,43,1122,87,1,1986
1987,8,6288,3/21/1987,Saturday,06,X,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556,1344,88,01,X,Georgetown,Hoyas,GTWN,8736b67f-5924-400b-bf94-3bd804c36600,Georgetown,251,1207,73,0,1986
2000,8,11042,3/26/2000,Sunday,05,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,77,03,W,Oklahoma State,Cowboys,OKST,8ab00d43-840a-4c96-bdee-bf88fa6e3f11,Oklahoma St.,521,1329,65,0,1999
2000,64,11033,3/17/2000,Friday,05,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,69,12,W,Butler,Bulldogs,BUT,bdb7d7a4-45f8-4bf3-ab85-15488c451494,Butler,87,1139,68,1,1999
2017,64,17241,3/16/2017,Thursday,04,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,80,13,W,East Tennessee State,Buccaneers,ETSU,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,198,1190,65,0,2016
1987,64,6280,3/13/1987,Friday,06,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,82,11,W,North Carolina State,Wolfpack,NCST,52df1e19-b142-4a76-a439-ad68455d0581,NC State,490,1301,70,0,1986
2017,32,17243,3/18/2017,Saturday,04,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,65,05,W,Virginia,Cavaliers,UVA,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,Virginia,746,1438,39,0,2016
1994,32,8843,3/19/1994,Saturday,03,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,70,11,W,Pennsylvania,Quakers,PENN,e6c94452-1adf-4fb9-90e5-10f165c57c5a,Penn,540,1335,58,0,1993
2000,32,11035,3/19/2000,Sunday,05,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,93,04,W,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,76,0,1999
1994,16,8849,3/25/1994,Friday,03,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,69,02,W,Connecticut,Huskies,CONN,efba5350-79bc-47aa-a189-db177b95b491,UConn,164,1163,60,1,1993
2000,16,11040,3/24/2000,Friday,05,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,87,01,W,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193,1181,78,0,1999
2017,16,17249,3/24/2017,Friday,04,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,84,08,W,Wisconsin,Badgers,WIS,c7569eae-5b93-4197-b204-6f3a62146b25,Wisconsin,796,1458,83,1,2016
1994,64,8841,3/17/1994,Thursday,03,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,64,14,W,James Madison,Dukes,JMU,524e3eec-7dde-45c7-b3cc-6308cec73350,James Madison,317,1241,62,0,1993
2000,4,11048,4/1/2000,Saturday,05,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,71,08,X,North Carolina,Tar Heels,UNC,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,North Carolina,457,1314,59,0,1999
